id,rank,name,ticker,price,price_1h,price_24h,price_7d,price_30d,price_90d,marketcap,dominance,diluted_cap,volume24h,volume24_dollar,volume24_token,volume24_mrkt_pct,circulating,circulating_w_missing,max_supply,pairs,tags,platform,date_added,age,update_date,update_time
8271,964,Poolz Finance,POOLZ,1.28,0.18,0.32,6.46,5.8,-52.85,4723782,0,6412786,-8.39,601609,470007,0.127,3677410,4992280,0,20,"['polkadot-ecosystem', 'launchpad', 'avalanche-ecosystem', 'ferrum-network', 'bnb-chain']",Ethereum,18/1/2021,19,2/8/2022,16:57:00
8644,961,Kylin,KYL,0.017463683,-2.19,-16.72,16.69,31.6,-60.63,4719732,0,17463682,-38.04,311140,17816403,0.066,270259840,1000000000,1000000000,22,"['oracles', 'polkadot', 'polkadot-ecosystem', 'polkastarter', 'cms-holdings-portfolio', 'exnetwork-capital-portfolio', 'vbc-ventures-portfolio', 'injective-ecosystem']",Ethereum,6/3/2021,17,2/8/2022,16:57:00
2267,965,Wabi,WABI,0.047099468,1.45,0.52,25.65,33.8,-43.28,4709947,0,4709947,51.25,1118934,23756829,0.238,99999999,100000000,100000000,16,"['marketing', 'logistics', 'payments']",Ethereum,12/12/2017,56,2/8/2022,16:57:00
5086,963,Pawtocol,UPI,0.018273308,-1.88,2.78,7.35,-1.19,-56.46,4713132,0,18273308,176.53,488899,26754816,0.104,257924377,1000000000,1000000000,13,[],Ethereum,31/12/2019,32,2/8/2022,16:57:00
8399,966,Lotto,LOTTO,0.002337473,0.01,-0.17,4.07,49.97,-63.6,4674946,0,4674946,0,0,0,0,2000000000,2000000000,2000000000,3,"['gambling', 'gaming', 'ethereum-ecosystem']",Ethereum,4/2/2021,18,2/8/2022,16:57:00
6901,967,Swerve,SWRV,0.27003901,1.56,-0.6,-2.42,-25.28,91.89,4664255,0,8911287,-1.25,2305674,8538300,0.494,17272525,19492451,33000000,28,"['defi', 'dao', 'yield-farming', 'amm', 'governance']",Ethereum,5/9/2020,23,2/8/2022,16:57:00
7975,968,Venus LINK,vLINK,0.150460782,1.95,-3.14,19.79,22.03,-34.36,4650338,0,4650338,0,0,0,0,30907312,30907312,0,1,['bnb-chain'],BNB,14/12/2020,20,2/8/2022,16:57:00
3853,971,MultiVAC,MTV,0.001284392,2.13,-0.43,13.76,18.32,-55.19,4607589,0,12843921,-11.73,664715,517532769,0.144,3587369426,10000000000,0,10,['bnb-chain'],,11/4/2019,40,2/8/2022,16:57:00
8968,970,Polychain Monsters,PMON,1.35,1.27,-1.78,-5.48,11.76,-60.73,4606743,0,12382779,-8.13,430389,318807,0.093,3410185,9166468,0,30,"['collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'polygon-ecosystem', 'play-to-earn', 'bnb-chain']",Ethereum,27/3/2021,17,2/8/2022,16:57:00
2276,972,Ignis,IGNIS,0.006038274,0.29,3.99,7.59,7.92,-52.62,4595996,0,6034951,235.91,50740,8403064,0.011,761143950,999449694,999449694,12,"['platform', 'payments', 'state-channel']",,13/12/2017,56,2/8/2022,16:57:00
9103,973,GAMEE,GMEE,0.013204589,1.77,-2.89,4.56,9.2,-66.18,4581793,0,41990592,12.4,348255,26373786,0.076,346984897,3180000000,3180000000,62,"['collectibles-nfts', 'gaming', 'polygon-ecosystem', 'play-to-earn', 'animoca-brands-portfolio']",Ethereum,2/4/2021,16,2/8/2022,16:57:00
6709,975,Vidya,VIDYA,0.117060212,2.75,-0.02,18.21,102.29,-46.3,4574519,0,5853011,1.13,2402943,20527410,0.525,39078343,50000000,50000000,7,"['collectibles-nfts', 'gaming']",Ethereum,25/8/2020,24,2/8/2022,16:57:00
3618,974,GATE,GATE,0.008524435,1.66,0.15,-1.13,5.8,-27.63,4575494,0,7671992,0,0,0,0,536750442,899999999,900000000,3,[],Ethereum,26/11/2018,45,2/8/2022,16:57:00
3020,969,BHPCoin,BHP,0.226945941,-1.3,-6.36,-5.56,10.37,-45.72,4579219,0,22694594,150,28009,123417,0.006,20177578,52881278,100000000,4,['e-commerce'],,3/8/2018,48,2/8/2022,16:57:00
7270,976,SAFE DEAL,SFD,1.18,2.07,-0.2,3.86,10.97,-29.16,4550837,0,11835380,61.59,2206,1869,0,3845113,3872255,10000000,5,['masternodes'],,1/10/2020,22,2/8/2022,16:57:00
5802,977,SORA,XOR,4.11,0.6,0.58,5.5,-39.35,-87.5,4547091,0,1672728,2.27,311979,75907,0.069,1105982,406855,0,32,"['substrate', 'polkadot', 'polkadot-ecosystem']",Ethereum,2/7/2020,25,2/8/2022,16:57:00
10774,979,Sonar,PING,0.001679009,2.24,-1.81,34.57,117.26,5.92,4539143,0,6716037,-25.82,22317,13291768,0.005,2703464935,4000000000,4000000000,7,['bnb-chain'],BNB,6/7/2021,13,2/8/2022,16:57:00
10977,978,Mint Club,MINT,4.36E-06,0.91,0.23,17.83,20.44,-38.88,4540249,0,5011356,-9.67,492796,1.13024E+11,0.109,1.04131E+12,1.14936E+12,1.14936E+12,18,"['social-token', 'bnb-chain']",BNB,20/7/2021,13,2/8/2022,16:57:00
5719,980,CACHE Gold,CGT,57.04,0.21,0.47,4.57,-1.27,-5.42,4501466,0,5747578,89.24,46592,817,0.01,78923,100771,0,8,[],Ethereum,22/6/2020,26,2/8/2022,16:57:00
2677,981,Linker Coin,LNC,0.0396956,1.52,4.14,15.25,29.58,-40.31,4476717,0,19847800,146.63,1191,30003,0,112776150,500000000,0,2,[],Ethereum,25/4/2018,52,2/8/2022,16:57:00
10527,982,Lithium,LITH,0.00165952,0.17,-2.72,-3.32,-8.22,-42.58,4448812,0,16595204,32.21,188327,113482787,0.042,2680781469,10000000000,0,13,"['petrock-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'injective-ecosystem']",Ethereum,20/6/2021,14,2/8/2022,16:57:00
11560,983,DeHub,DEHUB,0.001179332,-0.55,0.18,8.57,-16.63,-51.27,4444221,0,9434659,-5.77,462774,392403363,0.104,3768420744,3794421308,8000000000,6,[],BNB,1/9/2021,11,2/8/2022,16:57:00
2161,985,Raiden Network Token,RDN,0.065682249,0.8,-2.55,8.32,-1.71,-55,4387176,0,6568225,15.66,28938,440576,0.007,66793931,100000000,0,13,"['platform', 'scaling', 'state-channel', 'fabric-ventures-portfolio']",Ethereum,8/11/2017,57,2/8/2022,16:57:00
5798,986,Darwinia Network,RING,0.007536639,0.4,-2.13,11.93,25.1,-49.47,4377581,0,75366392,-10.08,140319,18618246,0.032,580839950,2171048412,10000000000,33,"['gaming', 'interoperability', 'substrate', 'polkadot-ecosystem', 'metaverse']",Ethereum,2/7/2020,25,2/8/2022,16:57:00
3704,987,v.systems,VSYS,0.001669041,1.09,-2.29,16.48,-14.99,-78.4,4370184,0,7605801,160.38,1396787,836879880,0.32,2618379778,4556988242,0,31,"['platform', 'discount-token', 'smart-contracts']",,5/3/2019,41,2/8/2022,16:57:00
3609,988,CWV Chain,CWV,0.001224441,0.44,-0.62,10.15,-1.09,-65.23,4335639,0,12244412,0,0,0,0,3540912311,10000000000,0,2,"['platform', 'payments', 'smart-contracts']",Ethereum,16/11/2018,45,2/8/2022,16:57:00
11308,989,Fenerbahçe Token,FB,1.99,-0.06,-0.25,-0.76,7.29,-4.34,4330885,0,378853071,14.87,1165425,585641,0.269,2180000,28630000,190700000,2,"['sports', 'fan-token']",Ethereum,19/8/2021,12,2/8/2022,16:57:00
10046,990,Dotmoovs,MOOV,0.008690116,3.48,-0.98,4.06,-6.9,-80.87,4310297,0,8690116,-21.43,504043,58001875,0.117,496000000,1000000000,1000000000,21,"['gambling', 'gaming', 'metaverse', 'polkastarter', 'play-to-earn', 'bnb-chain', 'move-to-earn']",Ethereum,25/5/2021,15,2/8/2022,16:57:00
2847,996,Abyss,ABYSS,0.01865675,0,-4.26,5.57,24.27,-48.8,4266144,0,9489348,4.21,233563,12518954,0.055,228664903,508628132,508628132,11,"['marketplace', 'collectibles-nfts']",Ethereum,7/6/2018,50,2/8/2022,16:57:00
7094,991,dHedge DAO,DHT,0.146753204,-0.13,-5.23,15.22,23.41,-40.88,4304545,0,14675320,-36.15,406764,2771755,0.094,29331867,100000000,100000000,16,"['decentralized-exchange', 'defi', 'dao', 'three-arrows-capital-portfolio', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio']",Ethereum,17/9/2020,23,2/8/2022,16:57:00
2575,992,Bitcoin Private,BTCP,0.896887049,1.52,8.29,10.84,17.1,-70.9,4292287,0,20515025,0,119,133,0,4785761,22815307,22873588,1,"['mineable', 'privacy']",,10/3/2018,53,2/8/2022,16:57:00
1853,993,OAX,OAX,0.055692398,1.44,-4.16,25.75,41.88,-34.53,4290835,0,5569240,-65.59,208290,3740008,0.049,77045251,100000000,0,8,"['marketplace', 'substrate', 'polkadot', 'polkadot-ecosystem', 'kenetic-capital-portfolio']",Ethereum,31/7/2017,61,2/8/2022,16:57:00
5423,995,DSLA Protocol,DSLA,0.000806237,1.3,2.17,7.9,31.05,-60.88,4283210,0,4701412,1.78,956495,1186369958,0.223,5312596740,5709763023,5831304407,31,['harmony-ecosystem'],Ethereum,9/4/2020,28,2/8/2022,16:57:00
624,997,bitCNY,BITCNY,0.150031013,-0.05,0.03,0.61,0.01,-2.61,4237716,0,4237716,81.33,3906878,26040469,0.922,28245600,28245600,0,3,"['store-of-value', 'defi', 'stablecoin']",,23/9/2014,95,2/8/2022,16:57:00
4757,998,Robonomics.network,XRT,4.55,-0.53,-5.21,7.15,33.24,-43.25,4190862,0,41088231,329.31,365014,80223,0.087,921961,9039127,0,23,"['iot', 'polkadot-ecosystem']",Ethereum,7/10/2019,34,2/8/2022,16:57:00
13383,994,CropBytes,CBX,0.072229265,-9.83,11.2,28.41,22.01,-37.75,4291430,0,36114632,30.52,347575,4812108,0.081,59414003,500000000,500000000,6,['play-to-earn'],Ethereum,27/10/2021,10,2/8/2022,16:57:00
9958,999,SafeMoon Inu,SMI,4.21E-06,2.3,-5.23,-22.49,37.84,-34.63,4207070,0,4207070,51.95,65332,15528986713,0.016,1E+12,1E+12,1E+12,9,"['collectibles-nfts', 'gaming', 'memes', 'ethereum-ecosystem', 'metaverse', 'doggone-doggerel', 'play-to-earn']",Ethereum,20/5/2021,15,2/8/2022,16:57:00
6865,1000,Crypton,CRP,0.62007032,2.33,4.31,0.02,-1.94,-24.71,4191218,0,4191218,30.34,140765,227015,0.034,6759263,6759263,0,5,"['mineable', 'medium-of-exchange', 'platform', 'store-of-value', 'collectibles-nfts', 'e-commerce', 'privacy', 'gaming', 'staking']",,3/9/2020,23,2/8/2022,16:57:00
6236,1002,Offshift,XFT,0.744223923,2.29,-3.56,9.85,61.98,-6.38,4171375,0,7442239,168.87,282336,379370,0.068,5605000,10000000,10000000,12,"['privacy', 'ethereum-ecosystem', 'polkadot-ecosystem', 'bnb-chain']",Ethereum,6/8/2020,24,2/8/2022,16:57:00
4277,1003,DECOIN,DTEP,0.073320108,1.52,-11.5,5.33,13.97,-48.93,4165530,0,10264815,10.27,31189,425381,0.007,56812933,80196936,140000000,5,"['mineable', 'decentralized-exchange', 'algorand-ecosystem']",,22/8/2019,36,2/8/2022,16:57:00
7533,1001,Oraichain,ORAI,2.05,0.32,-5.31,5.69,12.37,-59.53,4186110,0,40499532,-8.62,166740,81337,0.04,2044424,19779272,19779272,12,"['cosmos-ecosystem', 'ai-big-data', 'defi', 'oracles', 'bnb-chain']",,27/10/2020,22,2/8/2022,16:57:00
12137,1004,NFTrade,NFTD,0.130666186,-0.12,-4.96,17.85,-18.78,-77.36,4159581,0,17639935,-57.85,140337,1074012,0.034,31833648,135000000,135000000,14,"['avalanche-ecosystem', 'dao-maker', 'poolz-finance-portfolio', 'polkafoundry-red-kite']",BNB,24/9/2021,11,2/8/2022,16:57:00
2021,1005,RChain,REV,0.006211429,5.3,28.09,-2.92,-70.5,-88.91,4145941,0,5408065,21.35,79040,12724931,0.019,667469848,870663574,0,6,"['platform', 'distributed-computing', 'smart-contracts']",,6/10/2017,58,2/8/2022,16:57:00
20535,1006,MOVEZ,MOVEZ,0.008099722,4.55,0.16,-25.06,-74.93,-72.05,4143774,0,40498611,-8.31,2172533,268223150,0.524,511594527,5000000000,5000000000,26,"['binance-chain', 'move-to-earn']",BNB,9/6/2022,2,2/8/2022,16:57:00
8494,1007,Modefi,MOD,0.269346657,0.78,-4.73,1.65,13.47,-44.43,4117494,0,5925626,76.19,168826,626798,0.041,15286971,22000000,22000000,12,"['oracles', 'trustswap-launchpad', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'bnb-chain']",Ethereum,17/2/2021,18,2/8/2022,16:57:00
3667,1008,Atomic Wallet Coin,AWC,0.38642632,3.31,2.16,13.26,8.09,-42.25,4097533,0,38642632,-23.88,5550,14362,0.001,10603659,100000000,0,3,['cosmos-ecosystem'],Ethereum,4/1/2019,43,2/8/2022,16:57:00
9511,1009,Dfyn Network,DFYN,0.03054642,-0.19,-2.48,3.54,49.03,-53.17,4095593,0,7636605,20.45,647784,21206544,0.158,134077679,198284457,250000000,32,"['amm', 'algorand-ecosystem', 'arbitrum-ecosytem']",Ethereum,30/4/2021,16,2/8/2022,16:57:00
10047,1010,EPIK Prime,EPIK,0.011683455,0.14,-2.52,4.07,0.75,-73.5,4083920,0,23366911,-28.48,184987,15833244,0.045,349547253,2000000000,2000000000,16,"['collectibles-nfts', 'gaming', 'metaverse', 'animoca-brands-portfolio']",Ethereum,25/5/2021,15,2/8/2022,16:57:00
8168,1011,Bao Finance,BAO,0.000119733,1.32,2.06,2.44,5.26,-11.52,4078892,0,67083104,99.86,57389,479306926,0.014,34066471176,5.60271E+11,0,19,"['yield-farming', 'alameda-research-portfolio']",Ethereum,4/1/2021,19,2/8/2022,16:57:00
3621,1012,BitNautic Token,BTNT,0.212764381,0.29,0.01,-6.81,1.13,-51.02,4059256,0,21274996,-67.66,2642,12417,0.001,19078647,49993221,99993220,5,[],Ethereum,28/11/2018,45,2/8/2022,16:57:00
3137,1013,KARMA,KARMA,0.000735536,1.52,0.62,11.7,21.95,-35.16,4009063,0,6224712,0.59,4,5438,0,5450532381,8462823687,0,3,[],EOS,10/8/2018,48,2/8/2022,16:57:00
3965,1014,TouchCon,TOC,0.025301261,2.32,-27.44,-36.49,-39.25,-68.93,4007722,0,25048248,2881.34,10,395,0,158400100,990000000,0,4,[],Ethereum,24/5/2019,39,2/8/2022,16:57:00
15270,1015,Vita Inu,VINU,1.02E-08,1.85,1,18.38,8.95,-46.27,3991991,0,10032876,7.35,2400010,2.35295E+14,0.601,3.89477E+14,9.61232E+14,9.78854E+14,21,"['dag', 'memes', 'doggone-doggerel']",Ethereum,29/11/2021,9,2/8/2022,16:57:00
5541,1016,Xaya,CHI,0.082017159,0.37,-0.84,8.53,20.54,-56.5,3974789,0,6340249,-4.08,10289,125449,0.003,48462895,57605022,77303932,10,"['collectibles-nfts', 'gaming', 'polkadot-ecosystem', 'metaverse', 'play-to-earn']",,5/5/2020,27,2/8/2022,16:57:00
8320,1017,PolkaBridge,PBR,0.066356153,1.84,1.11,25.51,27.1,-62.58,3967031,0,6635615,-38.24,369601,5569958,0.093,59783927,76783927,100000000,17,"['decentralized-exchange', 'defi', 'ethereum-ecosystem', 'yield-farming', 'amm', 'binance-smart-chain', 'dex', 'polkadot-ecosystem', 'launchpad', 'polygon-ecosystem', 'web3']",Ethereum,25/1/2021,19,2/8/2022,16:57:00
8730,1018,Belt Finance,BELT,0.413391218,1.41,0.62,13.47,15.87,-62.46,3947937,0,3947937,-57.22,2847,6887,0.001,9550122,9550122,0,18,"['defi', 'yield-farming', 'bnb-chain']",BNB,9/3/2021,17,2/8/2022,16:57:00
5614,1020,Zelwin,ZLW,0.05445647,-1.54,-3.28,6.9,-41.03,-92.2,3938936,0,16336941,-13.04,39296,721604,0.01,72331834,300000000,300000000,8,"['marketplace', 'bnb-chain']",Ethereum,21/5/2020,27,2/8/2022,16:57:00
20949,1019,Origin Dollar Governance,OGV,0.008235618,-1.58,-3.34,36.57,-71.87,-71.87,3944801,0,41178088,-29.75,1032690,125393148,0.262,478992768,4051973837,5000000000,6,['ethereum-ecosystem'],Ethereum,12/7/2022,1,2/8/2022,16:57:00
2605,1021,BnkToTheFuture,BFT,0.005367309,0.05,0.63,19.77,20.66,-47.62,3917898,0,5367309,-44.2,14141,2634654,0.004,729955635,1000000000,0,8,"['services', 'crowdfunding']",Ethereum,22/3/2018,53,2/8/2022,16:57:00
8705,1022,Bifrost,BNC,0.233107983,4.06,2.66,13.02,12.26,-60.93,3910386,0,18648639,47,968043,4152766,0.248,16775000,80000000,80000000,7,"['defi', 'derivatives', 'substrate', 'polkadot', 'yield-farming', 'polkadot-ecosystem', 'lending-borowing']",,6/3/2021,17,2/8/2022,16:57:00
9962,1023,STARSHIP,STARSHIP,0.205569535,1.63,-0.17,13.84,4.6,-21.37,3886962,0,4111391,-26.56,13477,65559,0.003,18908258,20000000,20000000,5,"['collectibles-nfts', 'gaming', 'bnb-chain']",BNB,20/5/2021,15,2/8/2022,16:57:00
11738,1024,Adora Token,ARA,0.024004859,0.01,1.18,0.18,-5.39,-15.55,3840777,0,21333476,-20.53,280971,11704755,0.073,160000000,888714888,888714888,3,[],Ethereum,7/9/2021,11,2/8/2022,16:57:00
3632,1025,Opacity,OPCT,0.047648308,1.67,-0.53,25.09,45.84,-68.2,3833597,0,6194280,7.47,18335,384799,0.005,80456100,130000000,130000000,7,"['filesharing', 'storage']",Ethereum,12/12/2018,44,2/8/2022,16:57:00
1706,1027,Aidos Kuneen,ADK,0.151292392,9.97,7.1,2.25,25.76,-39.16,3782310,0,3782310,-3.4,251690,1663600,0.067,25000000,25000000,0,11,[],,6/6/2017,62,2/8/2022,16:57:00
2921,1026,OneLedger,OLT,0.00749413,0.04,-1.94,3.58,-37.3,-91.16,3799050,0,7494130,-31.04,148137,19767071,0.039,506936797,1000000000,1000000000,7,"['interoperability', 'staking']",,12/7/2018,49,2/8/2022,16:57:00
4769,1028,EOS Force,EOSC,0.003899789,0.68,-5.68,-5.23,-2.32,-43.79,3759670,0,3899789,-1.64,173343,44449323,0.046,964070125,1000000000,0,4,[],,10/10/2019,34,2/8/2022,16:57:00
4116,1029,TOKPIE,TKP,0.130826483,0.02,37.2,9.33,154.62,108.37,3756560,0,13082648,28.22,24219,185123,0.006,28714064,100000000,100000000,3,['bnb-chain'],Ethereum,11/10/2019,34,2/8/2022,16:57:00
1758,1030,TenX,PAY,0.018289133,0.52,-1.49,9.38,11.12,-41.44,3753264,0,3753264,-34.26,29287,1601333,0.008,205218256,205218256,0,22,"['medium-of-exchange', 'fenbushi-capital-portfolio', 'kenetic-capital-portfolio']",Ethereum,27/6/2017,62,2/8/2022,16:57:00
6665,1031,LGCY Network,LGCY,0.00029363,6.53,4.56,2.87,-17.88,-81.04,3733184,0,6166219,1.53,61982,211089145,0.017,12713925827,1E+11,21000000000,10,[],Ethereum,21/8/2020,24,2/8/2022,16:57:00
13360,1033,SeedOn,SEON,0.018283087,2.78,21.5,53.33,202.74,152.81,3706086,0,6399080,17.82,310869,17003092,0.084,202705688,350000000,350000000,3,[],BNB,27/10/2021,10,2/8/2022,16:57:00
3799,1034,SafeCoin,SAFE,0.132878196,1.47,6.67,25.68,54.87,-45.68,3685385,0,4783615,33.97,880,6623,0,27735063,29739167,36000000,17,[],,18/3/2019,41,2/8/2022,16:57:00
10348,1035,Sarcophagus,SARCO,0.234404652,2.33,-0.68,21.36,30.82,-38.64,3668955,0,23440465,0,3334,14223,0.001,15652227,100000000,100000000,2,[],Ethereum,9/6/2021,14,2/8/2022,16:57:00
3935,1036,SparkPoint,SRK,0.000418203,0.66,-0.85,1.76,17.34,-51.71,3666794,0,5580750,9.14,304881,729027206,0.083,8767987424,13344612245,0,11,['bnb-chain'],Ethereum,14/5/2019,39,2/8/2022,16:57:00
2709,1038,Morpheus Labs,MITX,0.007178188,1.03,0.65,-0.48,-26.8,-70.61,3660876,0,5067801,-59.83,53570,7462886,0.015,509999999,705999995,0,13,"['platform', 'enterprise-solutions']",Ethereum,4/5/2018,51,2/8/2022,16:57:00
3345,1039,DAPS Coin,DAPS,6.30E-05,1.52,0.62,11.7,21.95,130.25,3655265,0,4413217,0.59,34,539289,0,57977796500,62671336200,70000000000,4,"['mineable', 'pos', 'platform', 'privacy', 'bnb-chain']",,25/9/2018,47,2/8/2022,16:57:00
7225,1037,DeFiner,FIN,0.033840406,-0.04,-1.64,-15.77,96.72,-21.32,3661687,0,5685188,-8.83,52935,1564254,0.014,108204590,168000000,168000000,7,"['defi', 'lending-borowing', 'dao-maker']",Ethereum,29/9/2020,23,2/8/2022,16:57:00
9205,1040,K21,K21,0.234603777,0.83,-1.65,7.46,33.1,-60.74,3645758,0,4926679,9.45,31773,135433,0.009,15540067,21000000,21000000,9,['collectibles-nfts'],Ethereum,13/4/2021,16,2/8/2022,16:57:00
8043,1043,MahaDAO,MAHA,1.18,-1.77,0.97,14.12,32.76,-59.86,3628661,0,11793059,15.66,398281,337526,0.11,3076946,9997846,10000000,19,"['polkastarter', 'polygon-ecosystem']",Ethereum,17/12/2020,20,2/8/2022,16:57:00
7059,1032,Mobilian Coin,MBN,0.02630372,3.65,-9.9,-8.47,-17.61,-38.56,3721826,0,263037196,0,0,0,0,141494300,10000000000,10000000000,3,[],Ethereum,15/9/2020,23,2/8/2022,16:57:00
8424,1041,Deri Protocol,DERI,0.021941325,-0.6,0.93,-2.82,-31.24,-51.01,3635200,0,8776530,33.98,138956,6333072,0.038,165678249,469977680,400000000,37,"['decentralized-exchange', 'defi', 'derivatives', 'options', 'mvb', 'bnb-chain']",Ethereum,11/2/2021,18,2/8/2022,16:57:00
11532,1042,Arsenal Fan Token,AFC,1.81,1.28,-0.16,17.4,25.92,-10.86,3617233,0,72205057,-26.29,611403,337792,0.169,2003867,40000000,0,4,"['sports', 'fan-token', 'chiliz']",,1/9/2021,11,2/8/2022,16:57:00
2874,1044,Aurora,AOA,0.000360883,0.52,-0.96,2.22,9.85,-39.51,3599832,0,3608832,-5.67,83925,232554466,0.023,9975060788,10000000000,0,7,"['platform', 'smart-contracts']",Ethereum,26/6/2018,50,2/8/2022,16:57:00
502,1046,Carboncoin,CARBON,0.000233504,1.52,0.62,11.7,21.95,-40.31,3594092,0,3594092,0,0,0,0,15392022544,15392022544,0,1,"['mineable', 'pow', 'scrypt']",,2/8/2014,96,2/8/2022,16:57:00
8133,1047,Skey Network,SKEY,0.01974727,1.11,-3.62,-0.25,13.92,-30.91,3586723,0,19747270,7.15,1317395,66712766,0.367,181631354,1000000000,1000000000,5,[],Ethereum,29/12/2020,20,2/8/2022,16:57:00
11685,1048,BetU,BETU,0.033186837,2.21,3.17,9.84,5.81,-68.91,3571170,0,33186837,25.93,50831,1531661,0.014,107608038,923811536,1000000000,8,"['gambling', 'sports', 'collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn']",BNB,6/9/2021,11,2/8/2022,16:57:00
12301,1049,Retreeb,TREEB,0.023156608,2.21,-2.33,16.93,67.74,-73.7,3566118,0,23156608,-43.49,76377,3298281,0.021,154000000,1000000000,1000000000,23,['fantom-ecosystem'],Fantom,4/10/2021,10,2/8/2022,16:57:00
17241,1045,GPEX,GPX,0.457182548,-1.53,-1.6,-7.17,75.79,-78.51,3559535,0,457182548,-10.45,19272,42154,0.005,7785806,1000000000,1000000000,3,[],Ethereum,13/1/2022,7,2/8/2022,16:57:00
3843,1051,BOLT,BOLT,0.003587333,2.17,-3.55,25.36,64.15,-54.79,3556062,0,3569396,-9.43,154095,42955311,0.043,991283100,995000000,0,9,[],Ethereum,5/4/2019,40,2/8/2022,16:57:00
10409,1052,Opulous,OPUL,0.080829259,0.97,-2.08,2.27,9.06,-77.32,3549565,0,40414630,5.89,380841,4711673,0.107,43914363,500000000,500000000,25,"['music', 'algorand-ecosystem', 'trustswap-launchpad', 'spartan-group']",Ethereum,11/6/2021,14,2/8/2022,16:57:00
9176,1050,RocketX exchange,RVF,0.055455931,4.64,2.33,26.73,47.18,-46.71,3561685,0,5528956,-1.14,82747,1492122,0.023,64225493,99500000,99700000,7,"['duckstarter', 'ferrum-network']",Ethereum,13/4/2021,16,2/8/2022,16:57:00
4917,1056,DEXA COIN,DEXA,0.000140941,1.36,5.37,-25.28,20.04,-50.08,3523530,0,14094120,1.74,257989,1830472566,0.073,25000000000,1E+11,0,6,[],Ethereum,18/11/2019,33,2/8/2022,16:57:00
4691,1054,Zano,ZANO,0.312935698,1.19,-0.32,-5.78,-11.63,-55.94,3529347,0,4164450,-1.05,38319,122450,0.011,11278187,13307687,0,3,"['mineable', 'hybrid-pow-pos', 'atomic-swaps', 'privacy']",,17/1/2020,31,2/8/2022,16:57:00
10099,1053,Kalmar,KALM,0.641105721,1.28,0.61,-1.98,68.18,-67.76,3532778,0,6411057,32.3,42527,66334,0.012,5510445,10000000,10000000,8,"['collectibles-nfts', 'defi', 'yield-farming', 'lending-borowing', 'bnb-chain']",BNB,27/5/2021,15,2/8/2022,16:57:00
19747,1055,MandoX V2,MANDOX,2.35E-07,2.33,1.02,31.12,57.14,-62.02,3527111,0,11765310,-10.19,1803,7662558436,0.001,1.49895E+13,1.5E+13,5E+13,2,[],Ethereum,1/12/2021,8,2/8/2022,16:57:00
7588,1058,Gameswap,GSWAP,0.314401079,2.32,-6.19,16.23,-2.27,-53.44,3521949,0,6288022,50.75,11445,36403,0.003,11202090,20000000,20000000,3,"['collectibles-nfts', 'decentralized-exchange', 'gaming', 'yield-farming', 'avalanche-ecosystem']",Ethereum,4/11/2020,21,2/8/2022,16:57:00
10891,1057,Only1,LIKE,0.027332084,-0.24,-2.75,-8.57,14.56,-59.13,3521480,0,13666042,26.01,1155765,42286019,0.328,128840531,500000000,500000000,19,"['marketplace', 'collectibles-nfts', 'solana-ecosystem', 'alameda-research-portfolio', 'petrock-capital-portfolio', 'animoca-brands-portfolio']",Solana,14/7/2021,13,2/8/2022,16:57:00
3616,1060,EvidenZ,BCDT,0.090575467,0.94,-0.44,9.19,87.8,8.49,3502446,0,3698653,11.75,4126,45553,0.001,38668816,40835044,40835044,6,['bnb-chain'],Ethereum,28/11/2018,45,2/8/2022,16:57:00
11977,1059,Infinity PAD,IPAD,0.006483676,-0.78,-3.57,9.28,28.72,-51.79,3501185,0,6483676,96.6,35223,5432566,0.01,540000000,1000000000,1000000000,6,"['crowdfunding', 'launchpad', 'cross-chain']",Ethereum,20/9/2021,11,2/8/2022,16:57:00
12859,1061,DogeBonk,DOBO,6.00E-09,1.92,1.27,26.36,19.77,-59.82,3491253,0,5988840,-56.01,2037,3.395E+11,0.001,5.8296E+14,5.8296E+14,1E+15,3,"['memes', 'analytics', 'doggone-doggerel', 'bnb-chain']",BNB,19/10/2021,10,2/8/2022,16:57:00
13133,1062,Decentral Games ICE,ICE,0.011946723,1.22,-0.07,-1.25,-32.26,-54.37,3484869,0,3488454,-16.25,411228,34421824,0.118,291700867,292000870,0,12,"['dao', 'metaverse', 'polygon-ecosystem', 'play-to-earn', 'gaming-guild']",Polygon,25/10/2021,10,2/8/2022,16:57:00
